"","uniqueID1","uniqueID2","uniqueID3","uniqueID4","date","year","season","fishing_season","latitude","longitude","location","total_salmon_per_site","day_scaled_linearised","month_linearised","netting_record","sea_age","sex","fork_length","gut_weight","condition","vgll3","six6","best_estimate","be_probability","prey_group","num_prey","num_fish","num_crus","w_fish","w_crus","w_prey","empty_notEmpty","fish_prop","fish_noFish","crust_prop","crust_noCrust"
"90","149_W_100","0149_W_100","0149_W_100_1993","24_02031993","02/03/1993",1993,"92/93","winter",64.6,-5.33,"location41",250,0.233916050209148,14,24,"3","male",100,11.5,1.15,3,3,"Southern_Norway",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"91","150_W_67","0150_W_67","0150_W_67_1993","14_02031993","02/03/1993",1993,"92/93","winter",64.6,-5.33,"location41",250,0.233916050209148,14,14,"2","female",67,2.7,0.897716806921064,2,1,"Southern_Norway",0.9996,"Crustaceans",0,0,0,0,0.66,0.66,1,0,0,1,1
"92","152_W_69","0152_W_69","0152_W_69_1993","16_02031993","02/03/1993",1993,"92/93","winter",64.6,-5.33,"location41",250,0.233916050209148,14,16,"2","male",69,2.8,0.852335856856281,3,3,"Southern_Norway",0.9999,"Fish",10,10,0,10.8,0,10.8,1,1,1,0,0
"93","154_W_68","0154_W_68","0154_W_68_1993","18_02031993","02/03/1993",1993,"92/93","winter",64.6,-5.33,"location41",250,0.233916050209148,14,18,"2","female",68,2.8,0.890494606146957,2,3,"Southern_Norway",0.9998,"Crustaceans",1,0,1,0,0.19,0.19,1,0,0,1,1
"94","156_W_86","0156_W_86","0156_W_86_1993","25_02031993","02/03/1993",1993,"92/93","winter",64.6,-5.33,"location41",250,0.233916050209148,14,25,"3","female",86,8,1.25775088985875,2,3,"Southern_Norway",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"95","157_W_99","0157_W_99","0157_W_99_1993","23_02031993","02/03/1993",1993,"92/93","winter",64.6,-5.33,"location41",250,0.233916050209148,14,23,"3","male",99,10.5,1.08214065973478,3,3,"Eastern_Barents_White Sea",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"96","158_W_73","0158_W_73","0158_W_73_1993","13_02031993","02/03/1993",1993,"92/93","winter",64.6,-5.33,"location41",250,0.233916050209148,14,13,"2","female",73,3.7,0.951115246891524,2,2,"North_America",1,"Fish",1,1,0,3.6,0,3.6,1,1,1,0,0
"97","161_W_93","0161_W_93","0161_W_93_1993","3_02031993","02/03/1993",1993,"92/93","winter",64.6,-5.33,"location41",250,0.233916050209148,14,3,"3","female",93,9,1.11890615734058,2,3,"Southern_Norway",0.9992,"Fish",0,0,0,0.65,0,0.65,1,1,1,0,0
"98","164_W_71","0164_W_71","0164_W_71_1993","1_02031993","02/03/1993",1993,"92/93","winter",64.6,-5.33,"location41",250,0.233916050209148,14,1,"2","female",71,3.2,0.894077019147218,3,3,"North_America",1,"Fish",1,1,0,0.92,0,0.92,1,1,1,0,0
"99","165_W_95","0165_W_95","0165_W_95_1993","2_02031993","02/03/1993",1993,"92/93","winter",64.6,-5.33,"location41",250,0.233916050209148,14,2,"3","female",95,9.5,1.10803324099723,2,3,"Southern_Norway",1,"Crustaceans",2,0,2,0.52,0.21,0.73,1,0.712328767123288,1,0.287671232876712,1
"100","167_W_74","0167_W_74","0167_W_74_1993","5_02031993","02/03/1993",1993,"92/93","winter",64.6,-5.33,"location41",250,0.233916050209148,14,5,"2","female",74,3.9,0.962430655637376,2,3,"EasternFinnmark_Kola_P",0.774,"Fish",7,2,5,4.46,1.65,6.11,1,0.729950900163666,1,0.270049099836334,1
"101","169_W_70","0169_W_70","0169_W_70_1993","7_02031993","02/03/1993",1993,"92/93","winter",64.6,-5.33,"location41",250,0.233916050209148,14,7,"2","female",70,3.9,1.13702623906706,2,2,"England_Ireland",1,"Fish",0,0,0,2,0,2,1,1,1,0,0
"102","170_W_90","0170_W_90","0170_W_90_1993","8_02031993","02/03/1993",1993,"92/93","winter",64.6,-5.33,"location41",250,0.233916050209148,14,8,"3","female",90,8,1.09739368998628,2,3,"Southern_Norway",1,"Fish",6,4,1,6.58,0.28,65.86,1,0.0999088976617067,1,0.00425144245368965,1
"103","172_W_72","0172_W_72","0172_W_72_1993","6_02031993","02/03/1993",1993,"92/93","winter",64.6,-5.33,"location41",250,0.233916050209148,14,6,"2","female",72,3.5,0.937714334705075,2,3,"England_Ireland",1,"Fish",2,1,1,1.7,1.06,2.76,1,0.615942028985507,1,0.384057971014493,1
"104","173_W_75","0173_W_75","0173_W_75_1993","10_02031993","02/03/1993",1993,"92/93","winter",64.6,-5.33,"location41",250,0.233916050209148,14,10,"2","female",75,4.4,1.04296296296296,3,2,"Southern_Norway",1,"Fish",2,1,1,1.59,1.08,2.67,1,0.595505617977528,1,0.404494382022472,1
"105","175_W_70","0175_W_70","0175_W_70_1993","35_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,35,"2","female",70,3.3,0.962099125364432,2,1,"England_Ireland",0.9999,"Fish",0,0,0,0.4,0,0.4,1,1,1,0,0
"106","176_W_88","0176_W_88","0176_W_88_1993","34_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,34,"3","female",88,6.9,1.01251408715252,3,3,"Northern_Norway",0.9995,"Crustaceans",0,0,0,0,1.25,1.25,1,0,0,1,1
"107","177_W_70","0177_W_70","0177_W_70_1993","33_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,33,"2","male",70,2.6,0.75801749271137,2,3,"Southern_Norway",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"108","179_W_85","0179_W_85","0179_W_85_1993","31_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,31,"3","female",85,6,0.976999796458376,1,3,"Northern_Norway",0.9996,"Fish",5,1,4,1.1,0.33,1.43,1,0.769230769230769,1,0.230769230769231,1
"109","180_W_60","0180_W_60","0180_W_60_1993","50_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,50,"2","female",60,1.8,0.833333333333333,1,3,"Southern_Norway",1,"Crustaceans",103,21,81,9.63,5.141,21.671,1,0.444372663928753,1,0.237229477181487,1
"110","182_W_105","0182_W_105","0182_W_105_1993","44_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,44,"3","male",105,12.3,1.06252024619372,3,3,"Southern_Norway",0.9987,"Fish",2,2,0,3.02,0,3.02,1,1,1,0,0
"111","186_W_71","0186_W_71","0186_W_71_1993","38_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,38,"2","male",71,3,0.838197205450517,1,3,"England_Ireland",0.9976,NA,0,0,0,0,0,0,0,NA,0,NA,0
"112","187_W_64","0187_W_64","0187_W_64_1993","39_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,39,"2","male",64,2.29,0.873565673828125,1,2,"England_Ireland",0.9823,NA,0,0,0,0,0,0,0,NA,0,NA,0
"113","189_W_70","0189_W_70","0189_W_70_1993","41_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,41,"2","female",70,3.1,0.903790087463557,1,2,"Southern_Norway",0.9993,NA,0,0,0,0,0,0,0,NA,0,NA,0
"114","190_W_88","0190_W_88","0190_W_88_1993","43_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,43,"3","female",88,8,1.17392937640872,2,3,"Northern_Norway",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"115","191_W_86","0191_W_86","0191_W_86_1993","45_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,45,"3","female",86,5.7,0.896147509024363,3,3,"Northern_Norway",1,"Crustaceans",1,0,1,0,0.11,0.11,1,0,0,1,1
"116","192_W_91","0192_W_91","0192_W_91_1993","46_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,46,"3","female",91,7.6,1.00853137925955,2,3,"Southern_Norway",0.9999,"Fish",1,1,0,1.5,0,1.5,1,1,1,0,0
"117","193_W_72","0193_W_72","0193_W_72_1993","47_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,47,"2","female",72,3.8,1.01808984910837,2,1,"England_Ireland",0.9955,"Fish",25,12,13,12.03,1.01,13.04,1,0.922546012269939,1,0.0774539877300614,1
"118","194_W_73","0194_W_73","0194_W_73_1993","48_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,48,"2","female",73,2.8,0.719762889539532,3,2,"Southern_Norway",0.9617,NA,0,0,0,0,0,0,0,NA,0,NA,0
"119","196_W_99","0196_W_99","0196_W_99_1993","27_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,27,"3","male",99,10.3,1.06152845669222,3,3,"Southern_Norway",0.8791,"Fish",2,1,1,1.27,0.08,1.35,1,0.940740740740741,1,0.0592592592592593,1
"120","197_W_70","0197_W_70","0197_W_70_1993","19_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,19,"2","female",70,3.1,0.903790087463557,3,2,"Southern_Norway",0.9547,NA,0,0,0,0,0,0,0,NA,0,NA,0
"121","198_W_71","0198_W_71","0198_W_71_1993","42_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,42,"2","male",71,3.3,0.922016925995569,3,3,"Southern_Norway",0.9998,"Fish",0,0,0,1.38,0,1.38,1,1,1,0,0
"122","199_W_74","0199_W_74","0199_W_74_1993","7_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,7,"2","female",74,2.9,0.715653564448305,3,1,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"123","200_W_75","0200_W_75","0200_W_75_1993","21_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,21,"2","female",75,4.4,1.04296296296296,3,2,"Southern_Norway",0.998,NA,0,0,0,0,0,0,0,NA,0,NA,0
"124","203_W_88","0203_W_88","0203_W_88_1993","2_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,2,"2","female",88,7.1,1.04186232156273,3,3,"Southern_Norway",0.9999,"Crustaceans",2,0,2,1.04,1.22,2.26,1,0.460176991150443,1,0.539823008849558,1
"125","204_W_88","0204_W_88","0204_W_88_1993","3_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,3,"3","female",88,8,1.17392937640872,1,3,"Southern_Norway",0.9997,NA,0,0,0,0,0,0,0,NA,0,NA,0
"126","205_W_74","0205_W_74","0205_W_74_1993","4_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,4,"2","male",74,3.1,0.765008982686119,2,2,"Southern_Norway",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"127","206_W_74","0206_W_74","0206_W_74_1993","6_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,6,"3","female",74,3.3,0.814364400923933,2,3,"England_Ireland",0.9726,NA,0,0,0,0,0,0,0,NA,0,NA,0
"128","213_W_78","0213_W_78","0213_W_78_1993","5_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,5,"3","female",78,4.59,0.967228038233955,1,3,"Northern_Norway",0.8978,"Fish",1,1,0,1.8,0,1.8,1,1,1,0,0
"129","216_W_69","0216_W_69","0216_W_69_1993","22_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,22,"2","female",69,2.9,0.882776423172577,3,3,"Eastern_Barents_White Sea",1,"Fish",1,1,0,1.33,0,1.33,1,1,1,0,0
"130","217_W_87","0217_W_87","0217_W_87_1993","20_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,20,"3","female",87,7.8,1.18450485419201,3,3,"Northern_Norway",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"131","219_W_100","0219_W_100","0219_W_100_1993","17_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,17,"3","male",100,10,1,3,3,"Southern_Norway",1,"Fish",0,0,0,0.59,0,0.59,1,1,1,0,0
"132","220_W_72","0220_W_72","0220_W_72_1993","16_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,16,"2","female",72,3.5,0.937714334705075,2,3,"Southern_Norway",0.9999,"Fish",7,7,0,7.4,0.2,7.6,1,0.973684210526316,1,0.0263157894736842,1
"133","222_W_114","0222_W_114","0222_W_114_1993","14_03031993","03/03/1993",1993,"92/93","winter",64.4,-6,"location31",148,0.264672355873366,14,14,"3","male",114,14,0.944960122682823,3,3,"Southern_Norway",1,"Fish",0,0,0,1.72,0,1.72,1,1,1,0,0
"134","225_W_92","0225_W_92","0225_W_92_1993","37_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,37,"3","female",92,7.9,1.01452699926029,3,3,"Southern_Norway",1,"Fish",1,1,0,2.01,0,2.01,1,1,1,0,0
"135","226_W_77","0226_W_77","0226_W_77_1993","36_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,36,"2","female",77,5,1.09521108003145,3,3,"Southern_Norway",0.9998,"Fish",2,2,0,5.25,0,5.25,1,1,1,0,0
"136","228_W_79","0228_W_79","0228_W_79_1993","34_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,34,"2","male",79,3.3,0.669318248657814,3,2,"Southern_Norway",0.9999,"Crustaceans",10,0,10,6.03,3.83,9.86,1,0.611561866125761,1,0.388438133874239,1
"137","229_W_71","0229_W_71","0229_W_71_1993","33_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,33,"2","female",71,3,0.838197205450517,3,3,"England_Ireland",1,"Fish",1,1,0,3.6,0,3.6,1,1,1,0,0
"138","230_W_88","0230_W_88","0230_W_88_1993","32_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,32,"3","male",88,7,1.02718820435763,3,3,"Southern_Norway",0.9999,NA,0,0,0,0,0,0,0,NA,0,NA,0
"139","232_W_87","0232_W_87","0232_W_87_1993","30_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,30,"3","female",87,7,1.06301717683898,2,3,"Southern_Norway",0.999,"Fish",8,2,6,3.06,2.61,5.67,1,0.53968253968254,1,0.46031746031746,1
"140","233_W_91","0233_W_91","0233_W_91_1993","38_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,38,"3","female",91,8,1.06161197816795,2,2,"Southern_Norway",0.9992,"Fish",4,1,3,0.8,0.7,1.5,1,0.533333333333333,1,0.466666666666667,1
"141","235_W_86","0235_W_86","0235_W_86_1993","31_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,31,"3","female",86,7,1.10053202862641,3,2,"Southern_Norway",1,"Fish",11,1,10,5.92,3.17,9.09,1,0.651265126512651,1,0.348734873487349,1
"142","236_W_98","0236_W_98","0236_W_98_1993","39_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,39,"3","male",98,8.5,0.903110098683372,3,3,"Northern_Norway",0.985,"Fish",8,2,6,2.97,1.15,4.12,1,0.720873786407767,1,0.279126213592233,1
"143","237_W_86","0237_W_86","0237_W_86_1993","40_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,40,"3","female",86,6.3,0.990478825763769,1,3,"Southern_Norway",0.9999,"Fish",14,1,13,1.79,1.72,3.51,1,0.50997150997151,1,0.49002849002849,1
"144","238_W_91","0238_W_91","0238_W_91_1993","41_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,41,"3","male",91,8,1.06161197816795,1,3,"Southern_Norway",0.9988,"Fish",6,3,3,43.17,1.31,44.48,1,0.970548561151079,1,0.0294514388489209,1
"145","239_W_73","0239_W_73","0239_W_73_1993","42_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,42,"2","female",73,4,1.02823269934219,1,1,"Southern_Norway",0.9995,"Fish",11,3,8,4.09,1.98,6.07,1,0.673805601317957,1,0.326194398682043,1
"146","240_W_90","0240_W_90","0240_W_90_1993","43_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,43,"3","female",90,6.8,0.93278463648834,2,3,"Southern_Norway",0.9932,"Fish",11,10,1,12.37,0.26,12.63,1,0.979414093428345,1,0.0205859065716548,1
"147","241_W_100","0241_W_100","0241_W_100_1993","44_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,44,"3","male",100,10,1,3,3,"Southern_Norway",1,"Crustaceans",4,0,4,1.4,1.1,2.5,1,0.56,1,0.44,1
"148","242_W_99","0242_W_99","0242_W_99_1993","45_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,45,"3","male",99,10.5,1.08214065973478,3,2,"Eastern_Barents_White Sea",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"149","243_W_95","0243_W_95","0243_W_95_1993","46_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,46,"3","female",95,9.8,1.14302376439714,3,3,"Southern_Norway",1,"Fish",0,0,0,0.7,0,0.7,1,1,1,0,0
"150","244_W_92","0244_W_92","0244_W_92_1993","47_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,47,"3","male",92,10,1.28421139146873,3,3,"Northern_Norway",0.9899,NA,0,0,0,0,0,0,0,NA,0,NA,0
"151","247_W_93","0247_W_93","0247_W_93_1993","4_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,4,"3","male",93,8,0.994583250969408,2,3,"Southern_Norway",0.9959,"Fish",7,4,3,10.83,1.74,12.57,1,0.861575178997613,1,0.138424821002387,1
"152","248_W_88","0248_W_88","0248_W_88_1993","50_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,50,"3","female",88,6.3,0.924469383921863,2,3,"Northern_Norway",1,"Crustaceans",3,0,3,3.32,0.54,3.86,1,0.860103626943005,1,0.139896373056995,1
"153","249_W_71","0249_W_71","0249_W_71_1993","8_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,8,"2","female",71,3,0.838197205450517,2,2,"England_Ireland",0.9997,NA,0,0,0,0,0,0,0,NA,0,NA,0
"154","250_W_69","0250_W_69","0250_W_69_1993","26_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,26,"2","female",69,3.7,1.12630095370294,3,NA,"England_Ireland",0.9994,"Other",1,0,0,0,0,37.36,1,0,0,0,0
"155","252_W_73","0252_W_73","0252_W_73_1993","3_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,3,"2","male",73,3.4,0.87399779444086,3,3,"Southern_Norway",1,"Fish",4,1,3,2.53,1.15,3.68,1,0.6875,1,0.3125,1
"156","254_W_73","0254_W_73","0254_W_73_1993","5_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,5,"2","male",73,3.4,0.87399779444086,1,2,"England_Ireland",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"157","255_W_69","0255_W_69","0255_W_69_1993","7_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,7,"2","female",69,3.4,1.03497925475406,2,1,"England_Ireland",0.8992,"Crustaceans",1,0,1,0,1.77,1.77,1,0,0,1,1
"158","256_W_84","0256_W_84","0256_W_84_1993","9_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,9,"3","male",84,7.1,1.19789979483857,2,2,"Southern_Norway",0.8266,"Fish",0,0,0,1.24,0,1.24,1,1,1,0,0
"159","257_W_69","0257_W_69","0257_W_69_1993","10_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,10,"2","female",69,2.8,0.852335856856281,2,3,"Southern_Norway",0.9989,"Crustaceans",1,0,1,0,0.84,0.84,1,0,0,1,1
"160","258_W_71","0258_W_71","0258_W_71_1993","11_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,11,"2","female",71,3.3,0.922016925995569,2,3,"England_Ireland",1,"Fish",0,0,0,1.36,0,1.36,1,1,1,0,0
"161","259_W_75","0259_W_75","0259_W_75_1993","12_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,12,"2","female",75,4.7,1.11407407407407,2,1,"Southern_Norway",0.9999,"Crustaceans",1,0,0,0,2.6,10.8,1,0,0,0.240740740740741,1
"162","260_W_71","0260_W_71","0260_W_71_1993","13_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,13,"2","female",71,3.8,1.06171646023732,1,1,"England_Ireland",0.9943,"Fish",10,7,3,11.33,1.17,12.5,1,0.9064,1,0.0936,1
"163","261_W_68","0261_W_68","0261_W_68_1993","24_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,24,"2","female",68,3.2,1.01770812131081,1,2,"Eastern_Barents_White Sea",0.8576,"Fish",22,9,13,14.05,3.01,17.06,1,0.823563892145369,1,0.176436107854631,1
"164","263_W_81","0263_W_81","0263_W_81_1993","25_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,25,"2","female",81,4.8,0.903204683116282,3,2,"Southern_Norway",1,"Crustaceans",2,0,2,5.6,1.05,6.65,1,0.842105263157895,1,0.157894736842105,1
"165","264_W_89","0264_W_89","0264_W_89_1993","14_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,14,"3","female",89,7.3,1.03550652581887,3,2,"Southern_Norway",0.9725,"Crustaceans",0,0,0,7.03,0.38,7.41,1,0.948717948717949,1,0.0512820512820513,1
"166","265_W_64","0265_W_64","0265_W_64_1993","23_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,23,"2","female",64,2.29,0.873565673828125,2,2,"Southern_Norway",0.9936,NA,0,0,0,0,0,0,0,NA,0,NA,0
"167","267_W_72","0267_W_72","0267_W_72_1993","21_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,21,"2","female",72,2.9,0.776963305898491,2,NA,"Southern_Norway",0.9999,"Fish",5,1,4,3.5,0.65,4.15,1,0.843373493975904,1,0.156626506024096,1
"168","269_W_69","0269_W_69","0269_W_69_1993","18_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,18,"2","female",69,3.2,0.974098122121464,1,3,"Southern_Norway",0.9996,"Crustaceans",0,0,0,4.06,0.55,4.61,1,0.880694143167028,1,0.119305856832972,1
"169","270_W_72","0270_W_72","0270_W_72_1993","17_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,17,"2","female",72,3.6,0.964506172839506,3,3,"Southern_Norway",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"170","271_W_77","0271_W_77","0271_W_77_1993","16_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,16,"2","male",77,3.2,0.700935091220131,2,1,"England_Ireland",1,"Fish",1,1,0,1.74,1,2.74,1,0.635036496350365,1,0.364963503649635,1
"171","273_W_70","0273_W_70","0273_W_70_1993","20_04031993","04/03/1993",1993,"92/93","winter",65.07,-6.02,"location52",244,0.295428661537584,14,20,"2","female",70,3.1,0.903790087463557,1,1,"England_Ireland",0.9838,"Fish",5,4,1,6.7,0.69,7.39,1,0.906630581867388,1,0.0933694181326116,1
"172","274_W_69","0274_W_69","0274_W_69_1993","35_05031993","05/03/1993",1993,"92/93","winter",65.02,-7.03,"location51",105,0.326184967201803,14,35,"2","male",69,3.1,0.943657555805168,1,1,"England_Ireland",0.9993,"Crustaceans",22,0,22,0.3,1.7,2,1,0.15,1,0.85,1
"173","275_W_69","0275_W_69","0275_W_69_1993","44_05031993","05/03/1993",1993,"92/93","winter",65.02,-7.03,"location51",105,0.326184967201803,14,44,"2","female",69,3.2,0.974098122121464,2,2,"Southern_Norway",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"174","276_W_84","0276_W_84","0276_W_84_1993","43_05031993","05/03/1993",1993,"92/93","winter",65.02,-7.03,"location51",105,0.326184967201803,14,43,"3","female",84,5.9,0.995437857682756,3,2,"Southern_Norway",0.9862,"Crustaceans",5,0,5,0,0.13,0.13,1,0,0,1,1
"175","278_W_97","0278_W_97","0278_W_97_1993","41_05031993","05/03/1993",1993,"92/93","winter",65.02,-7.03,"location51",105,0.326184967201803,14,41,"3","male",97,9.5,1.04089854745347,3,3,"Eastern_Barents_White Sea",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
"176","280_W_92","0280_W_92","0280_W_92_1993","39_05031993","05/03/1993",1993,"92/93","winter",65.02,-7.03,"location51",105,0.326184967201803,14,39,"3","male",92,7.9,1.01452699926029,2,3,"Southern_Norway",1,"Fish",1,1,0,1,0,1,1,1,1,0,0
"177","281_W_71","0281_W_71","0281_W_71_1993","38_05031993","05/03/1993",1993,"92/93","winter",65.02,-7.03,"location51",105,0.326184967201803,14,38,"2","male",71,3.2,0.894077019147218,2,3,"Southern_Norway",1,"Fish",0,0,0,0.51,0,0.51,1,1,1,0,0
"178","282_W_89","0282_W_89","0282_W_89_1993","33_05031993","05/03/1993",1993,"92/93","winter",65.02,-7.03,"location51",105,0.326184967201803,14,33,"3","female",89,7.8,1.10643163032701,2,3,"Southern_Norway",1,NA,0,0,0,0,0,0,0,NA,0,NA,0
